Uniprot Entry,Accession Name
P14094,['AT1B1_MOUSE']
Q9Z2I0,['LETM1_MOUSE']
A0JLV3,['A0JLV3_MOUSE']
Q3UGI7,['Q3UGI7_MOUSE']
Q0QEZ4,['Q0QEZ4_MOUSE']
E9PXV3,['E9PXV3_MOUSE']
E9QM38,['E9QM38_MOUSE']
O35682,['MYADM_MOUSE']
Q9DC69,['NDUA9_MOUSE']
K3W4R2,['K3W4R2_MOUSE']
Q8C605,['Q8C605_MOUSE']
P35564,['CALX_MOUSE']
P31324,['KAP3_MOUSE']
Q8VD37,['SGIP1_MOUSE']
P00405,['COX2_MOUSE']
F8WGN6,['F8WGN6_MOUSE']
O55091,['IMPCT_MOUSE']
Q5SW88,['Q5SW88_MOUSE']
Q9D0J2,['Q9D0J2_MOUSE']
Q80ZP3,['Q80ZP3_MOUSE']
Q3USC7,['Q3USC7_MOUSE']
P60335,['PCBP1_MOUSE']
E9Q3V0,['E9Q3V0_MOUSE']
Q61166,['MARE1_MOUSE']
P05132,['KAPCA_MOUSE']
B1AXW5,['B1AXW5_MOUSE']
Q8CF81,['Q8CF81_MOUSE']
O09061,['PSB1_MOUSE']
P68181,['KAPCB_MOUSE']
Q8CCU2,['RTN3_MOUSE']
Q9WUT8,['Q9WUT8_MOUSE']
P84084,['ARF5_MOUSE']
E9PUM3,['E9PUM3_MOUSE']
Q8K1M3,['Q8K1M3_MOUSE']
F6U6Z2,['F6U6Z2_MOUSE']
Q99PU5,['ACBG1_MOUSE']
Q3UCA0,['LMNA_MOUSE']
Q8C0C9,['Q8C0C9_MOUSE']
Q91WS0,['CISD1_MOUSE']
A2BFF8,['A2BFF8_MOUSE']
Q3UVW2,['Q3UVW2_MOUSE']
Q8BH80,['Q8BH80_MOUSE']
Q8BHE3,['ATCAY_MOUSE']
Q923T9,['KCC2G_MOUSE']
Q3TJS8,['Q3TJS8_MOUSE']
Q3T9X3,['Q3T9X3_MOUSE']
Q9WTX5,['SKP1_MOUSE']
Q3U4K3,['Q3U4K3_MOUSE']
Q8R1Q8,['DC1L1_MOUSE']
P63321,['RALA_MOUSE']
F8WGT1,['F8WGT1_MOUSE']
Q9WV60,['GSK3B_MOUSE']
A7E1Z5,['A7E1Z5_MOUSE']
Q80SW1,['SAHH2_MOUSE']
A2A6H0,['A2A6H0_MOUSE']
P22599,['A1AT2_MOUSE']
E9QAN4,['E9QAN4_MOUSE']
P61750,['ARF4_MOUSE']
E9PV90,['E9PV90_MOUSE']
A2AGR1,['A2AGR1_MOUSE']
A1BN54,['A1BN54_MOUSE']
Q99JY0,['ECHB_MOUSE']
Q9QXV0,['PCSK1_MOUSE']
D3YVF4,['D3YVF4_MOUSE']
H3BKL5,['H3BKL5_MOUSE']
P61358,['RL27_MOUSE']
A0PJB8,['A0PJB8_MOUSE']
Q3UHL1,['CAMKV_MOUSE']
Q3TJH1,['Q3TJH1_MOUSE']
Q3U3F6,['Q3U3F6_MOUSE']
P50518,['VATE1_MOUSE']
P80315,['TCPD_MOUSE']
Q8BM29,['Q8BM29_MOUSE']
E9PUL5,['PRRT2_MOUSE']
F6WDS8,['F6WDS8_MOUSE']
Q9Z2D6,['MECP2_MOUSE']
Q9WVS5,['Q9WVS5_MOUSE']
Q64433,['CH10_MOUSE']
Q3TRK3,['Q3TRK3_MOUSE']
Q3TJL8,['Q3TJL8_MOUSE']
Q3TW74,['Q3TW74_MOUSE']
P14685,['PSMD3_MOUSE']
C9K0Z8,['C9K0Z8_MOUSE']
Q9Z0F7,['SYUG_MOUSE']
A5JUZ1,['A5JUZ1_MOUSE']
P61028,['RAB8B_MOUSE']
E9QNN1,['E9QNN1_MOUSE']
Q3THU8,['Q3THU8_MOUSE']
Q3UGZ2,['Q3UGZ2_MOUSE']
E9Q453,['E9Q453_MOUSE']
Q80UW2,['FBX2_MOUSE']
Q99L13,['3HIDH_MOUSE']
Q3U8N1,['Q3U8N1_MOUSE']
Q8JZR2,['Q8JZR2_MOUSE']
Q2TPA8,['HSDL2_MOUSE']
F7CVJ5,['F7CVJ5_MOUSE']
Q8BGB7,['ENOPH_MOUSE']
G3UXX3,['G3UXX3_MOUSE']
Q3TEX7,['Q3TEX7_MOUSE']
Q5RKP0,['Q5RKP0_MOUSE']
X2D841,['X2D841_MOUSE']
Q8R127,['SCPDL_MOUSE']
P52196,['THTR_MOUSE']
Q3TG21,['Q3TG21_MOUSE']
Q9D034,['Q9D034_MOUSE']
Q8BIW1,['PRUNE_MOUSE']
D3YUM1,['D3YUM1_MOUSE']
Q7TMI0,['Q7TMI0_MOUSE']
G3UYL3,['G3UYL3_MOUSE']
P14231,['AT1B2_MOUSE']
F6RT60,['F6RT60_MOUSE']
D3Z1Z8,['D3Z1Z8_MOUSE']
E9PX29,['E9PX29_MOUSE']
A1L332,['A1L332_MOUSE']
A0A0R4IZW8,['D3YW48_MOUSE']
F6XXE6,['F6XXE6_MOUSE']
C6EQH3,['C6EQH3_MOUSE']
Q9D6J5,['NDUB8_MOUSE']
Q8VCZ1,['Q8VCZ1_MOUSE']
Q3UJQ2,['Q3UJQ2_MOUSE']
E0CZ78,['E0CZ78_MOUSE']
Q3KN99,['Q3KN99_MOUSE']
Q9QUR8,['SEM7A_MOUSE']
P14733,['LMNB1_MOUSE']
Q5EBJ4,['ERMIN_MOUSE']
Q4FZG5,['Q4FZG5_MOUSE']
Q8CGA0,['PPM1F_MOUSE']
Q0P6B2,['Q0P6B2_MOUSE']
Q8K0S0,['PHYIP_MOUSE']
B9EIX2,['B9EIX2_MOUSE']
Q9CQ62,['DECR_MOUSE']
P61161,['ARP2_MOUSE']
D3Z5P0,['D3Z5P0_MOUSE']
P06151,['LDHA_MOUSE']
Q9JKR6,['HYOU1_MOUSE']
Q3TED3,['Q3TED3_MOUSE']
P46935,['NEDD4_MOUSE']
P63328,['PP2BA_MOUSE']
C5H0E8,['C5H0E8_MOUSE']
P62631,['EF1A2_MOUSE']
Q8C1B7,['SEP11_MOUSE']
B7ZWC0,['B7ZWC0_MOUSE']
B1AXZ0,['B1AXZ0_MOUSE']
Q3UEK3,['Q3UEK3_MOUSE']
Q3U0V1,['FUBP2_MOUSE']
Q3THQ5,['Q3THQ5_MOUSE']
Q99N28,['CADM3_MOUSE']
Q3TFP8,['Q3TFP8_MOUSE']
G3UZM4,['G3UZM4_MOUSE']
O35954,['PITM1_MOUSE']
Q3TLH6,['Q3TLH6_MOUSE']
Q60605,['MYL6_MOUSE']
