Uniprot Entry,Accession Name
Q6P9K8,['CSKI1_MOUSE']
Q91VR5,['DDX1_MOUSE']
Q9QYX7,['PCLO_MOUSE']
Q61699,['HS105_MOUSE']
Q9D0J8,['PTMS_MOUSE']
Q80TV8,['CLAP1_MOUSE']
P29341,['PABP1_MOUSE']
P68404,['KPCB_MOUSE']
Q80XI4,['PI42B_MOUSE']
O70172,['PI42A_MOUSE']
Q99KH8,['STK24_MOUSE']
Q8K1M6,['DNM1L_MOUSE']
Q80SW1,['SAHH2_MOUSE']
Q9Z0F7,['SYUG_MOUSE']
Q5TLK5,['ADA22_MOUSE']
P27601,['GNA13_MOUSE']
Q80Y17,['L2GL1_MOUSE']
Q8CI94,['PYGB_MOUSE']
Q8CCK0,['H2AW_MOUSE']
Q6GQS1,['SCMC3_MOUSE']
Q0KL02,['TRIO_MOUSE']
O88487,['DC1I2_MOUSE']
Q9JM52,['MINK1_MOUSE']
P45591,['COF2_MOUSE']
Q99JP6,['HOME3_MOUSE']
Q9CS84,['NRX1A_MOUSE']
Q9D394,['RUFY3_MOUSE']
Q2TPA8,['HSDL2_MOUSE']
Q9QYC0,['ADDA_MOUSE']
Q91VN4,['MIC25_MOUSE']
P63325,['RS10_MOUSE']
Q9CZ44,['NSF1C_MOUSE']
Q8BI84,['TGO1_MOUSE']
Q91887,['UBB_MOUSE']
Q80TY0,['FNBP1_MOUSE']
P51150,['RAB7A_MOUSE']
Q9DAW9,['CNN3_MOUSE']
Q9WTQ5,['AKA12_MOUSE']
Q60899,['ELAV2_MOUSE']
P14094,['AT1B1_MOUSE']
Q498A3,['CALM1_MOUSE']
Q9JKY5,['HIP1R_MOUSE']
P00405,['COX2_MOUSE']
P70195,['PSB7_MOUSE']
Q3TWI9,['CSCL2_MOUSE']
P61294,['RAB6B_MOUSE']
P61161,['ARP2_MOUSE']
Q8R366,['IGSF8_MOUSE']
Q60817,['NACA_MOUSE']
Q9ESN6,['TRIM2_MOUSE']
Q4KUS2,['UN13A_MOUSE']
Q9D7P6,['ISCU_MOUSE']
P55012,['S12A2_MOUSE']
P80315,['TCPD_MOUSE']
Q9D855,['QCR7_MOUSE']
Q922D8,['C1TC_MOUSE']
Q8R3B1,['PLCD1_MOUSE']
Q9DAR7,['DCPS_MOUSE']
Q05BC3,['EMAL1_MOUSE']
P21619,['LMNB2_MOUSE']
O55125,['NIPS1_MOUSE']
Q9D7S7,['RL22L_MOUSE']
Q91V14,['S12A5_MOUSE']
O89053,['COR1A_MOUSE']
Q9CZU6,['CISY_MOUSE']
P28652,['KCC2B_MOUSE']
Q9WTX5,['SKP1_MOUSE']
Q6PDQ2,['CHD4_MOUSE']
Q8C0T5,['SI1L1_MOUSE']
P56959,['FUS_MOUSE']
P62141,['PP1B_MOUSE']
Q9WUK2,['IF4H_MOUSE']
Q80X95,['RRAGA_MOUSE']
Q99KC8,['VMA5A_MOUSE']
Q8VDM4,['PSMD2_MOUSE']
O88952,['LIN7C_MOUSE']
Q8JZS0,['LIN7A_MOUSE']
Q99KQ4,['NAMPT_MOUSE']
P20444,['KPCA_MOUSE']
Q91XM9,['DLG2_MOUSE']
Q8R310,['TMCC3_MOUSE']
O35927,['CTND2_MOUSE']
Q64332,['SYN2_MOUSE']
Q05816,['FABP5_MOUSE']
Q8BIE6,['FRM4A_MOUSE']
Q9EQH3,['VPS35_MOUSE']
O09106,['HDAC1_MOUSE']
P63321,['RALA_MOUSE']
O08583,['THOC4_MOUSE']
Q8CBW3,['ABI1_MOUSE']
Q9Z1X4,['ILF3_MOUSE']
Q91WM1,['STRBP_MOUSE']
Q8C878,['UBA3_MOUSE']
P23818,['GRIA1_MOUSE']
P08226,['APOE_MOUSE']
Q8R5M8,['CADM1_MOUSE']
Q8BIW1,['PRUN1_MOUSE']
Q61644,['PACN1_MOUSE']
Q91WC3,['ACSL6_MOUSE']
Q9Z110,['P5CS_MOUSE']
Q9D172,['ES1_MOUSE']
Q6ZPU9,['KBP_MOUSE']
Q9Z1W8,['AT12A_MOUSE']
Q8K019,['BCLF1_MOUSE']
Q9DCJ5,['NDUA8_MOUSE']
Q8R127,['SCPDL_MOUSE']
Q99JR1,['SFXN1_MOUSE']
Q8BJH1,['ZC21A_MOUSE']
O88737,['BSN_MOUSE']
P62743,['AP2S1_MOUSE']
B9EKR1,['PRPTZ_MOUSE']
Q6PDG5,['SMRC2_MOUSE']
P61226,['RAP2B_MOUSE']
Q8VBT0,['TMX1_MOUSE']
Q99KD3,['SCMC2_MOUSE']
Q9QYR9,['ACOT2_MOUSE']
P08032,['SPTA1_MOUSE']
Q8BFQ4,['WDR82_MOUSE']
P47754,['CAZA2_MOUSE']
P51174,['ACADL_MOUSE']
Q8BLK3,['LSAMP_MOUSE']
Q9CSQ0,['RACK1_MOUSE']
P62835,['RAP1A_MOUSE']
Q3USB7,['PLCL1_MOUSE']
P11438,['LAMP1_MOUSE']
Q99NB9,['SF3B1_MOUSE']
Q8BKC8,['PI4KB_MOUSE']
Q91YJ2,['SNX4_MOUSE']
P62192,['PRS4_MOUSE']
Q9DBG6,['RPN2_MOUSE']
Q8VCW8,['ACSF2_MOUSE']
Q8BL97,['SRSF7_MOUSE']
E9Q7G0,['NUMA1_MOUSE']
Q9QYF1,['RDH11_MOUSE']
P70288,['HDAC2_MOUSE']
Q9JM63,['KCJ10_MOUSE']
A2AHC3,['CAMP1_MOUSE']
Q6PFD5,['DLGP3_MOUSE']
Q00623,['APOA1_MOUSE']
P27671,['RGRF1_MOUSE']
P98195,['ATP9B_MOUSE']
Q8C7K6,['PCYXL_MOUSE']
Q8R0S4,['CACB4_MOUSE']
Q9Z2Q6,['SEPT5_MOUSE']
Q8BX70,['VP13C_MOUSE']
Q3V3Q7,['PACS2_MOUSE']
P58871,['TB182_MOUSE']
O55137,['ACOT1_MOUSE']
Q9WUQ2,['PREB_MOUSE']
Q8R164,['BPHL_MOUSE']
P70232,['NCHL1_MOUSE']
Q62186,['SSRD_MOUSE']
P02301,['H3C_MOUSE']
Q8VEK3,['HNRPU_MOUSE']
Q6ZWV3,['RL10_MOUSE']
P26041,['MOES_MOUSE']
Q6NZJ6,['IF4G1_MOUSE']
Q8K386,['RAB15_MOUSE']
Q6PDI5,['ECM29_MOUSE']
Q91XV3,['BASP1_MOUSE']
Q9D1A2,['CNDP2_MOUSE']
P80313,['TCPH_MOUSE']
Q8K1J6,['TRNT1_MOUSE']
P57746,['VATD_MOUSE']
P56399,['UBP5_MOUSE']
Q9D1L9,['LTOR5_MOUSE']
Q9CR57,['RL14_MOUSE']
Q91VK4,['ITM2C_MOUSE']
Q99JY0,['ECHB_MOUSE']
Q9CR98,['F136A_MOUSE']
Q61035,['SYHC_MOUSE']
Q9D898,['ARP5L_MOUSE']
P70175,['DLG3_MOUSE']
O55234,['PSB5_MOUSE']
Q9R1P4,['PSA1_MOUSE']
Q9DC70,['NDUS7_MOUSE']
Q80VD1,['FA98B_MOUSE']
Q9JHI5,['IVD_MOUSE']
Q8BX94,['OSBL2_MOUSE']
Q68FH0,['PKP4_MOUSE']
Q5SYP0,['MY18A_MOUSE']
Q69ZW3,['EHBP1_MOUSE']
P84104,['SRSF3_MOUSE']
P61089,['UBE2N_MOUSE']
P68181,['KAPCB_MOUSE']
Q9WTM5,['RUVB2_MOUSE']
P23506,['PIMT_MOUSE']
Q8BLF1,['NCEH1_MOUSE']
Q00898,['A1AT5_MOUSE']
Q91YR7,['PRP6_MOUSE']
Q8VDJ3,['VIGLN_MOUSE']
Q8BHG1,['NRDC_MOUSE']
Q60692,['PSB6_MOUSE']
Q91Y86,['MK08_MOUSE']
Q62077,['PLCG1_MOUSE']
B2RXC5,['ZN382_MOUSE']
Q3UYC0,['PPM1H_MOUSE']
Q3U1J4,['DDB1_MOUSE']
Q8R559,['SHPS1_MOUSE']
Q9D7A8,['ARMC1_MOUSE']
Q9DBL7,['COASY_MOUSE']
P50247,['SAHH_MOUSE']
O54991,['CNTP1_MOUSE']
Q9R257,['HEBP1_MOUSE']
Q80Y14,['GLRX5_MOUSE']
Q91XF0,['PNPO_MOUSE']
P53026,['RL10A_MOUSE']
Q8BXR9,['OSBL6_MOUSE']
P35278,['RAB5C_MOUSE']
Q64105,['SPRE_MOUSE']
Q80X85,['RT07_MOUSE']
Q5SUC9,['SCO1_MOUSE']
Q8C419,['GP158_MOUSE']
Q05793,['PGBM_MOUSE']
Q76MZ3,['2AAA_MOUSE']
O54988,['SLK_MOUSE']
Q60598,['SRC8_MOUSE']
Q99PL2,['RRBP1_MOUSE']
O88643,['PAK1_MOUSE']
P63158,['HMGB1_MOUSE']
P43276,['H15_MOUSE']
P32020,['NLTP_MOUSE']
O35544,['EAA4_MOUSE']
P61514,['RL37A_MOUSE']
Q99JX3,['GORS2_MOUSE']
Q8VEJ9,['VPS4A_MOUSE']
Q9CZ42,['NNRD_MOUSE']
Q91W50,['CSDE1_MOUSE']
Q9CZX8,['RS19_MOUSE']
Q8K406,['LGI3_MOUSE']
Q9CRB9,['MIC19_MOUSE']
Q8K3H0,['DP13A_MOUSE']
Q62393,['TPD52_MOUSE']
Q3U7R1,['ESYT1_MOUSE']
Q8VD75,['HIP1_MOUSE']
Q9Z0J4,['NOS1_MOUSE']
Q3UHL1,['CAMKV_MOUSE']
P70704,['AT8A1_MOUSE']
Q04690,['NF1_MOUSE']
Q3B7Z2,['OSBP1_MOUSE']
Q8BIK4,['DOCK9_MOUSE']
Q3V3R1,['C1TM_MOUSE']
Q924K8,['MTA3_MOUSE']
Q3UEB3,['PUF60_MOUSE']
Q9R1L5,['MAST1_MOUSE']
Q8CGF7,['TCRG1_MOUSE']
Q8BTX9,['HSDL1_MOUSE']
Q91XL9,['OSBL1_MOUSE']
P28867,['KPCD_MOUSE']
Q8BG39,['SV2B_MOUSE']
Q99L04,['DHRS1_MOUSE']
Q8K310,['MATR3_MOUSE']
P43006,['EAA2_MOUSE']
P83510,['TNIK_MOUSE']
Q9D8N0,['EF1G_MOUSE']
Q9Z1Z0,['USO1_MOUSE']
Q9DCP2,['S38A3_MOUSE']
Q6RHR9,['MAGI1_MOUSE']
Q4KMM3,['OXR1_MOUSE']
Q3UJU9,['RMD3_MOUSE']
Q9ESW4,['AGK_MOUSE']
Q7TPM6,['FSD1_MOUSE']
Q9Z1J3,['NFS1_MOUSE']
Q61625,['GRID2_MOUSE']
Q921G8,['GCP2_MOUSE']
P97445,['CAC1A_MOUSE']
Q9D1E6,['TBCB_MOUSE']
Q61324,['ARNT2_MOUSE']
Q3UHJ0,['AAK1_MOUSE']
Q9Z1G4,['VPP1_MOUSE']
Q8VD04,['GRAP1_MOUSE']
Q9ER00,['STX12_MOUSE']
Q9D0K2,['SCOT1_MOUSE']
P97952,['SCN1B_MOUSE']
Q6ZQ82,['RHG26_MOUSE']
Q9JKC6,['CEND_MOUSE']
P46096,['SYT1_MOUSE']
B2RUJ5,['APBA1_MOUSE']
P98084,['APBA2_MOUSE']
P26883,['FKB1A_MOUSE']
Q76LS9,['MINY1_MOUSE']
Q9ERG2,['STRN3_MOUSE']
Q8C0L0,['TMX4_MOUSE']
B2RSH2,['GNAI1_MOUSE']
O35295,['PURB_MOUSE']
Q9EPJ9,['ARFG1_MOUSE']
Q9D8B7,['JAM3_MOUSE']
Q9DCM0,['ETHE1_MOUSE']
Q9QUR6,['PPCE_MOUSE']
Q63844,['MK03_MOUSE']
Q922J6,['TSN2_MOUSE']
O35857,['TIM44_MOUSE']
Q8JZN5,['ACAD9_MOUSE']
Q8QZY9,['SF3B4_MOUSE']
Q9CXW4,['RL11_MOUSE']
Q8BH56,['DBNL_MOUSE']
Q9Z1F9,['SAE2_MOUSE']
Q811D0,['DLG1_MOUSE']
P23819,['GRIA2_MOUSE']
Q60770,['STXB3_MOUSE']
Q8BHN3,['GANAB_MOUSE']
Q99K48,['NONO_MOUSE']
P23953,['EST1C_MOUSE']
Q8C1B7,['SEP11_MOUSE']
